,year,m,doy,ndsi,swe
50736,2019.0,2.0,50.0,1013.0,13.8
50737,2019.0,2.0,50.0,2411.0,17.8
50738,2019.0,2.0,50.0,5072.0,8.7
50739,2019.0,2.0,50.0,3631.0,8.4
50740,2019.0,2.0,50.0,2947.352866242037,14.3
50741,2019.0,2.0,50.0,1342.0,31.2
50742,2019.0,2.0,50.0,6339.069500545847,15.3
50743,2019.0,2.0,50.0,2736.0,7.4
50744,2019.0,2.0,50.0,1952.0,10.0
50745,2019.0,2.0,50.0,1110.0,12.8
50746,2019.0,2.0,50.0,5035.378522848755,34.6
50747,2019.0,2.0,50.0,3367.6414141414134,7.0
50748,2019.0,2.0,50.0,1254.9849246231156,11.5
50749,2019.0,2.0,50.0,3046.0,13.8
50750,2019.0,2.0,50.0,5948.796226415095,10.9
50751,2019.0,2.0,50.0,5570.0,8.8
50752,2019.0,2.0,50.0,1800.0,4.0
50753,2019.0,2.0,50.0,4063.0,15.7
50754,2019.0,2.0,50.0,1573.0,15.1
50755,2019.0,2.0,50.0,4063.0,15.7
50756,2019.0,2.0,50.0,2572.04393019934,10.1
50757,2019.0,2.0,50.0,1965.0,18.0
50758,2019.0,2.0,50.0,3945.0,6.4
50759,2019.0,2.0,50.0,1415.0,16.1
50760,2019.0,2.0,50.0,3782.0,46.6
50761,2019.0,2.0,50.0,1254.9849246231156,11.5
50762,2019.0,2.0,50.0,3322.0,42.6
50763,2019.0,2.0,50.0,3322.0,42.6
50764,2019.0,2.0,57.0,5184.0,31.6
50765,2019.0,2.0,57.0,3464.8790931989915,58.6
50766,2019.0,2.0,57.0,4036.0,36.8
50767,2019.0,2.0,57.0,4626.0,26.2
50768,2019.0,2.0,57.0,4773.0,37.7
50769,2019.0,2.0,57.0,4671.498569446654,46.9
50770,2019.0,2.0,57.0,3503.0,53.6
50771,2019.0,2.0,57.0,3799.5282051282047,47.8
50772,2019.0,2.0,57.0,3681.4917407878015,31.8
50773,2019.0,2.0,57.0,3970.0,19.4
50774,2019.0,2.0,57.0,3799.5282051282047,47.8
50775,2019.0,2.0,57.0,5184.0,31.6
50776,2019.0,2.0,57.0,2400.0,25.3
50777,2019.0,2.0,57.0,5576.09583831804,62.6
50778,2019.0,2.0,57.0,3503.0,53.6
50779,2019.0,2.0,57.0,3464.8790931989915,58.6
50780,2019.0,2.0,57.0,3681.4917407878015,31.8
50781,2019.0,2.0,57.0,2400.0,25.3
50782,2019.0,2.0,57.0,4671.498569446654,46.9
50783,2019.0,2.0,57.0,3970.0,19.4
50784,2019.0,2.0,57.0,4626.0,26.2
50785,2019.0,2.0,57.0,4773.0,53.8
50786,2019.0,2.0,57.0,6103.0,25.6
50787,2019.0,2.0,57.0,4773.0,37.7
50788,2019.0,2.0,57.0,5576.09583831804,62.6
50789,2019.0,2.0,57.0,6103.0,25.6
50790,2019.0,2.0,57.0,4036.0,36.8
50791,2019.0,2.0,57.0,4773.0,53.8
50792,2019.0,2.0,57.0,3697.0,21.7
50793,2019.0,2.0,57.0,5715.0,7.5
50794,2019.0,2.0,57.0,4226.937027707808,11.4
50795,2019.0,2.0,57.0,4763.25874727074,17.3
50796,2019.0,2.0,57.0,4913.0,19.1
50797,2019.0,2.0,57.0,4162.0,19.4
50798,2019.0,2.0,57.0,4390.0,17.5
50799,2019.0,2.0,57.0,4511.0,12.7
50800,2019.0,2.0,57.0,3282.0,21.2
50801,2019.0,2.0,57.0,4676.0,28.7
50802,2019.0,2.0,57.0,6122.0,8.6
50803,2019.0,2.0,57.0,6468.377958630351,21.1
50804,2019.0,2.0,57.0,5822.0,7.2
50805,2019.0,2.0,57.0,3702.58764186633,14.9
50806,2019.0,2.0,57.0,7348.086513994911,18.4
50807,2019.0,2.0,57.0,-652.9823677581865,0.3
50808,2019.0,2.0,57.0,2617.0,37.0
50809,2019.0,2.0,57.0,7040.400000000001,10.1
50810,2019.0,2.0,57.0,3083.5843828715374,18.4
50811,2019.0,2.0,57.0,7120.0,16.9
50812,2019.0,2.0,57.0,7120.0,16.9
50813,2019.0,2.0,57.0,-652.9823677581865,0.3
50814,2019.0,2.0,57.0,6165.0,16.6
50815,2019.0,2.0,57.0,2796.521822797249,23.4
50816,2019.0,2.0,57.0,6468.377958630351,21.1
50817,2019.0,2.0,57.0,8138.0,24.4
50818,2019.0,2.0,57.0,8138.0,24.4
50819,2019.0,2.0,57.0,4306.0,23.4
50820,2019.0,2.0,57.0,3697.0,21.7
50821,2019.0,2.0,57.0,4145.0,5.4
50822,2019.0,2.0,57.0,4458.699363057324,15.8
50823,2019.0,2.0,57.0,2824.0,25.1
50824,2019.0,2.0,57.0,4186.923076923077,5.0
50825,2019.0,2.0,57.0,4390.0,17.5
50826,2019.0,2.0,57.0,7349.0,12.0
50827,2019.0,2.0,57.0,6664.0,15.0
50828,2019.0,2.0,57.0,4162.0,19.4
50829,2019.0,2.0,57.0,3336.0784810126584,16.1
50830,2019.0,2.0,57.0,5898.0,16.4
50831,2019.0,2.0,57.0,5898.0,16.4
50832,2019.0,2.0,57.0,3282.0,21.2
50833,2019.0,2.0,57.0,7040.400000000001,10.1
50834,2019.0,2.0,57.0,4993.0,11.7
50835,2019.0,2.0,57.0,4464.0,12.3
50836,2019.0,2.0,57.0,4464.0,12.3
50837,2019.0,2.0,57.0,7356.0,12.2
50838,2019.0,2.0,57.0,996.020874462104,18.7
50839,2019.0,2.0,57.0,4658.8690545507525,5.9
50840,2019.0,2.0,57.0,814.5815423514538,8.3
50841,2019.0,2.0,57.0,2383.0,9.9
50842,2019.0,2.0,57.0,2879.0,11.2
50843,2019.0,2.0,57.0,4846.187949505288,13.3
50844,2019.0,2.0,57.0,3556.0,11.7
50845,2019.0,2.0,57.0,6858.0,3.7
50846,2019.0,2.0,57.0,7704.0,9.3
50847,2019.0,2.0,57.0,4.0,10.7
50848,2019.0,2.0,57.0,4786.118537200505,12.2
50849,2019.0,2.0,57.0,8186.0,7.6
50850,2019.0,2.0,57.0,7897.0,20.4
50851,2019.0,2.0,57.0,7349.0,12.0
50852,2019.0,2.0,57.0,8186.0,7.6
50853,2019.0,2.0,57.0,7897.0,20.4
50854,2019.0,2.0,57.0,5445.0,15.9
50855,2019.0,2.0,57.0,5519.610406091372,31.4
50856,2019.0,2.0,57.0,3702.58764186633,14.9
50857,2019.0,2.0,57.0,5674.0,9.1
50858,2019.0,2.0,57.0,2824.0,25.1
50859,2019.0,2.0,57.0,5522.0,7.1
50860,2019.0,2.0,57.0,5522.0,7.1
50861,2019.0,2.0,57.0,1455.0,22.0
50862,2019.0,2.0,57.0,7506.0,15.1
50863,2019.0,2.0,57.0,4511.0,12.7
50864,2019.0,2.0,57.0,4406.0,11.9
50865,2019.0,2.0,57.0,3848.0,19.4
50866,2019.0,2.0,57.0,4805.0,15.0
50867,2019.0,2.0,57.0,3798.0,16.3
50868,2019.0,2.0,57.0,6093.0,14.5
50869,2019.0,2.0,57.0,6317.188932461083,13.1
50870,2019.0,2.0,57.0,7125.0,13.6
50871,2019.0,2.0,57.0,5342.0,18.5
50872,2019.0,2.0,57.0,7506.0,15.1
50873,2019.0,2.0,57.0,3204.0,22.9
50874,2019.0,2.0,57.0,7125.0,13.6
50875,2019.0,2.0,57.0,996.020874462104,18.7
50876,2019.0,2.0,57.0,7653.961439588687,11.1
50877,2019.0,2.0,57.0,3266.0,16.2
50878,2019.0,2.0,57.0,3798.0,16.3
50879,2019.0,2.0,57.0,4406.0,11.9
50880,2019.0,2.0,57.0,3356.0,3.3
50881,2019.0,2.0,57.0,3083.5843828715374,18.4
50882,2019.0,2.0,57.0,4243.0,50.6
50883,2019.0,2.0,57.0,5519.610406091372,31.4
50884,2019.0,2.0,57.0,3556.0,11.7
50885,2019.0,2.0,57.0,7489.0,9.7
50886,2019.0,2.0,57.0,5002.0,13.1
50887,2019.0,2.0,57.0,5445.0,15.9
50888,2019.0,2.0,57.0,4786.118537200505,12.2
50889,2019.0,2.0,57.0,3779.0,12.6
50890,2019.0,2.0,57.0,2746.0,15.3
50891,2019.0,2.0,57.0,4253.758533501897,13.1
50892,2019.0,2.0,57.0,4858.0,10.0
50893,2019.0,2.0,57.0,6265.0,14.8
50894,2019.0,2.0,57.0,7704.0,9.3
50895,2019.0,2.0,57.0,1278.2002529089075,25.9
50896,2019.0,2.0,57.0,6265.0,14.8
50897,2019.0,2.0,57.0,4167.0,16.9
50898,2019.0,2.0,57.0,4676.0,28.7
50899,2019.0,2.0,57.0,3444.966037735849,13.5
50900,2019.0,2.0,57.0,5002.0,13.1
50901,2019.0,2.0,57.0,4253.758533501897,13.1
50902,2019.0,2.0,57.0,814.5815423514538,8.3
50903,2019.0,2.0,57.0,3588.0,9.6
50904,2019.0,2.0,57.0,2837.3366834170847,12.5
50905,2019.0,2.0,57.0,3204.0,22.9
50906,2019.0,2.0,57.0,4249.0,18.1
50907,2019.0,2.0,57.0,2666.0,23.9
50908,2019.0,2.0,57.0,2666.0,23.9
50909,2019.0,2.0,57.0,4805.0,15.0
50910,2019.0,2.0,57.0,4245.0,16.1
50911,2019.0,2.0,57.0,2879.0,11.2
50912,2019.0,2.0,57.0,4181.150510204082,10.7
50913,2019.0,2.0,57.0,7228.0,13.4
50914,2019.0,2.0,57.0,1001.0,13.0
50915,2019.0,2.0,57.0,4335.0,21.8
50916,2019.0,2.0,57.0,4167.0,16.9
50917,2019.0,2.0,57.0,4790.0,9.5
50918,2019.0,2.0,57.0,4144.0,11.3
50919,2019.0,2.0,57.0,3519.298113207548,14.3
50920,2019.0,2.0,57.0,4226.937027707808,11.4
50921,2019.0,2.0,57.0,3336.0784810126584,16.1
50922,2019.0,2.0,57.0,4529.459770114942,7.8
50923,2019.0,2.0,57.0,2617.0,37.0
50924,2019.0,2.0,57.0,3848.0,19.4
50925,2019.0,2.0,57.0,2706.5239294710327,9.7
50926,2019.0,2.0,57.0,-481.0,33.6
50927,2019.0,2.0,57.0,3519.298113207548,14.3
50928,2019.0,2.0,57.0,4271.0,3.5
50929,2019.0,2.0,57.0,4335.0,21.8
50930,2019.0,2.0,57.0,3023.0,13.0
50931,2019.0,2.0,57.0,4144.0,11.3
50932,2019.0,2.0,57.0,4846.187949505288,13.3
50933,2019.0,2.0,57.0,7000.0,12.1
50934,2019.0,2.0,57.0,1461.0,14.6
50935,2019.0,2.0,57.0,6317.188932461083,13.1
50936,2019.0,2.0,57.0,1461.0,14.6
50937,2019.0,2.0,57.0,4658.8690545507525,5.9
50938,2019.0,2.0,57.0,5405.861371545541,5.0
50939,2019.0,2.0,57.0,4181.150510204082,10.7
50940,2019.0,2.0,57.0,3588.0,9.6
50941,2019.0,2.0,57.0,1384.553865652725,36.8
50942,2019.0,2.0,57.0,2245.0,11.2
50943,2019.0,2.0,57.0,2245.0,11.2
50944,2019.0,2.0,57.0,7356.0,12.2
50945,2019.0,2.0,57.0,3266.0,16.2
50946,2019.0,2.0,57.0,4186.923076923077,5.0
50947,2019.0,2.0,57.0,1240.0,17.0
50948,2019.0,2.0,57.0,4219.0,10.3
50949,2019.0,2.0,57.0,3730.0,14.3
50950,2019.0,2.0,57.0,2837.3366834170847,12.5
50951,2019.0,2.0,57.0,4858.0,10.0
50952,2019.0,2.0,57.0,5342.0,18.5
50953,2019.0,2.0,57.0,3779.0,12.6
50954,2019.0,2.0,57.0,5405.861371545541,5.0
50955,2019.0,2.0,57.0,5449.14503816794,17.5
50956,2019.0,2.0,57.0,5207.0,19.4
50957,2019.0,2.0,57.0,4519.113924050634,7.8
50958,2019.0,2.0,57.0,4249.0,18.1
50959,2019.0,2.0,57.0,216.0,10.3
50960,2019.0,2.0,57.0,7348.086513994911,18.4
50961,2019.0,2.0,57.0,3730.0,14.3
50962,2019.0,2.0,57.0,2796.521822797249,23.4
50963,2019.0,2.0,57.0,4306.0,23.4
50964,2019.0,2.0,57.0,4.0,10.7
50965,2019.0,2.0,57.0,3936.0,19.3
50966,2019.0,2.0,57.0,6858.0,3.7
50967,2019.0,2.0,57.0,4122.0,17.1
50968,2019.0,2.0,57.0,5449.14503816794,17.5
50969,2019.0,2.0,57.0,3356.0,3.3
50970,2019.0,2.0,57.0,3936.0,19.3
50971,2019.0,2.0,57.0,4519.113924050634,7.8
50972,2019.0,2.0,57.0,2706.5239294710327,9.7
50973,2019.0,2.0,57.0,5701.0,15.6
50974,2019.0,2.0,57.0,-540.0,16.0
50975,2019.0,2.0,57.0,1240.0,17.0
50976,2019.0,2.0,57.0,1278.2002529089075,25.9
50977,2019.0,2.0,57.0,7171.157197055854,14.5
50978,2019.0,2.0,57.0,216.0,10.3
50979,2019.0,2.0,57.0,5674.0,9.1
50980,2019.0,2.0,57.0,7000.0,12.1
50981,2019.0,2.0,57.0,5715.0,9.4
50982,2019.0,2.0,57.0,2817.437735849057,26.4
50983,2019.0,2.0,57.0,1384.553865652725,36.8
50984,2019.0,2.0,57.0,558.0,25.4
50985,2019.0,2.0,57.0,7653.961439588687,11.1
50986,2019.0,2.0,57.0,6664.0,15.0
50987,2019.0,2.0,57.0,4245.0,16.1
50988,2019.0,2.0,57.0,4271.0,3.5
50989,2019.0,2.0,57.0,1001.0,13.0
50990,2019.0,2.0,57.0,5822.0,7.2
50991,2019.0,2.0,57.0,6093.0,14.5
50992,2019.0,2.0,57.0,5715.0,9.4
50993,2019.0,2.0,57.0,5701.0,15.6
50994,2019.0,2.0,57.0,4305.0,32.7
50995,2019.0,2.0,57.0,4529.459770114942,7.8
50996,2019.0,2.0,57.0,558.0,25.4
50997,2019.0,2.0,57.0,1455.0,22.0
50998,2019.0,2.0,57.0,7489.0,9.7
50999,2019.0,2.0,57.0,2817.437735849057,26.4
51000,2019.0,2.0,57.0,5271.0,7.8
51001,2019.0,2.0,57.0,4993.0,11.7
51002,2019.0,2.0,57.0,6533.072597411456,35.2
51003,2019.0,2.0,57.0,5207.0,19.4
51004,2019.0,2.0,57.0,4305.0,32.7
51005,2019.0,2.0,57.0,2489.0,23.0
51006,2019.0,2.0,57.0,2746.0,15.3
51007,2019.0,2.0,57.0,2489.0,23.0
51008,2019.0,2.0,57.0,2383.0,9.9
51009,2019.0,2.0,57.0,4219.0,10.3
51010,2019.0,2.0,57.0,4458.699363057324,15.8
51011,2019.0,2.0,57.0,-481.0,33.6
51012,2019.0,2.0,57.0,4763.25874727074,17.3
51013,2019.0,2.0,57.0,6122.0,8.6
51014,2019.0,2.0,57.0,3023.0,13.0
51015,2019.0,2.0,57.0,7228.0,13.4
51016,2019.0,2.0,57.0,6533.072597411456,35.2
51017,2019.0,2.0,57.0,5715.0,7.5
51018,2019.0,2.0,57.0,5476.603015075377,13.6
51019,2019.0,2.0,57.0,4122.0,17.1
51020,2019.0,2.0,57.0,3444.966037735849,13.5
51021,2019.0,2.0,57.0,4790.0,9.5
51022,2019.0,2.0,57.0,4145.0,5.4
51023,2019.0,2.0,57.0,3405.0,17.4
51024,2019.0,2.0,57.0,-540.0,16.0
51025,2019.0,2.0,57.0,3405.0,17.4
51026,2019.0,2.0,57.0,7171.157197055854,14.5
51027,2019.0,2.0,57.0,4913.0,19.1
51028,2019.0,2.0,57.0,5271.0,7.8
51029,2019.0,2.0,57.0,6165.0,16.6
51030,2019.0,2.0,57.0,4243.0,50.6
51031,2019.0,2.0,57.0,5476.603015075377,13.6
51032,2019.0,2.0,57.0,7225.0,43.6
51033,2019.0,2.0,57.0,7225.0,43.6
51034,2019.0,3.0,64.0,4272.0,34.1
51035,2019.0,3.0,64.0,3460.914357682619,63.6
51036,2019.0,3.0,64.0,4374.0,42.8
51037,2019.0,3.0,64.0,3170.0,34.8
51038,2019.0,3.0,64.0,4051.0,46.8
51039,2019.0,3.0,64.0,1594.247146853464,54.4
51040,2019.0,3.0,64.0,4093.0,60.0
51041,2019.0,3.0,64.0,3140.0,53.5
51042,2019.0,3.0,64.0,2698.649301143584,33.8
51043,2019.0,3.0,64.0,4458.0,23.8
51044,2019.0,3.0,64.0,3140.0,53.5
51045,2019.0,3.0,64.0,4272.0,34.1
51046,2019.0,3.0,64.0,1633.0,26.6
51047,2019.0,3.0,64.0,5541.156050564273,69.0
51048,2019.0,3.0,64.0,4093.0,60.0
51049,2019.0,3.0,64.0,3460.914357682619,63.6
51050,2019.0,3.0,64.0,2698.649301143584,33.8
51051,2019.0,3.0,64.0,1633.0,26.6
51052,2019.0,3.0,64.0,1594.247146853464,54.4
51053,2019.0,3.0,64.0,4458.0,23.8
51054,2019.0,3.0,64.0,3170.0,34.8
51055,2019.0,3.0,64.0,1312.0,66.1
51056,2019.0,3.0,64.0,2901.0,28.2
51057,2019.0,3.0,64.0,4051.0,46.8
51058,2019.0,3.0,64.0,5541.156050564273,69.0
51059,2019.0,3.0,64.0,2901.0,28.2
51060,2019.0,3.0,64.0,4374.0,42.8
51061,2019.0,3.0,64.0,1312.0,66.1
51062,2019.0,3.0,64.0,2622.0,23.4
51063,2019.0,3.0,64.0,4882.573232323232,8.1
51064,2019.0,3.0,64.0,6970.534005037784,11.7
51065,2019.0,3.0,64.0,3150.9370542212505,19.1
51066,2019.0,3.0,64.0,2368.0,19.2
51067,2019.0,3.0,64.0,1653.0,19.7
51068,2019.0,3.0,64.0,2894.0,18.5
51069,2019.0,3.0,64.0,6316.0,14.7
51070,2019.0,3.0,64.0,710.0,23.3
51071,2019.0,3.0,64.0,2205.0,29.7
51072,2019.0,3.0,64.0,5991.0,9.7
51073,2019.0,3.0,64.0,5195.764619716768,23.3
51074,2019.0,3.0,64.0,5072.0,7.8
51075,2019.0,3.0,64.0,4219.036569987389,16.9
51076,2019.0,3.0,64.0,3761.0,20.5
51077,2019.0,3.0,64.0,-3406.0,0.0
51078,2019.0,3.0,64.0,6752.0,38.1
51079,2019.0,3.0,64.0,5269.8,12.1
51080,2019.0,3.0,64.0,2436.1057934508817,18.7
51081,2019.0,3.0,64.0,4495.0,18.4
51082,2019.0,3.0,64.0,4495.0,18.4
51083,2019.0,3.0,64.0,-3406.0,0.0
51084,2019.0,3.0,64.0,6748.0,17.0
51085,2019.0,3.0,64.0,6642.3742357244255,24.7
51086,2019.0,3.0,64.0,5195.764619716768,23.3
51087,2019.0,3.0,64.0,2165.0,26.0
51088,2019.0,3.0,64.0,2165.0,26.0
51089,2019.0,3.0,64.0,31.0,23.3
51090,2019.0,3.0,64.0,2622.0,23.4
51091,2019.0,3.0,64.0,4771.0,5.6
51092,2019.0,3.0,64.0,6875.484076433122,16.9
51093,2019.0,3.0,64.0,1777.0,26.4
51094,2019.0,3.0,64.0,3144.605128205129,4.9
51095,2019.0,3.0,64.0,2894.0,18.5
51096,2019.0,3.0,64.0,4944.0,13.5
51097,2019.0,3.0,64.0,5505.0,17.8
51098,2019.0,3.0,64.0,1653.0,19.7
51099,2019.0,3.0,64.0,7232.675949367088,17.7
51100,2019.0,3.0,64.0,3748.0,17.7
51101,2019.0,3.0,64.0,3748.0,17.7
51102,2019.0,3.0,64.0,710.0,23.3
51103,2019.0,3.0,64.0,5269.8,12.1
51104,2019.0,3.0,64.0,4439.0,11.8
51105,2019.0,3.0,64.0,3934.0,13.8
51106,2019.0,3.0,64.0,3934.0,13.8
51107,2019.0,3.0,64.0,7802.0,11.2
51108,2019.0,3.0,64.0,1630.4803355197928,19.2
51109,2019.0,3.0,64.0,4671.5615015102485,6.0
51110,2019.0,3.0,64.0,6321.938053097345,8.4
51111,2019.0,3.0,64.0,1726.0,10.8
51112,2019.0,3.0,64.0,5190.0,11.6
51113,2019.0,3.0,64.0,5935.731786648466,14.5
51114,2019.0,3.0,64.0,5733.349165596918,12.1
51115,2019.0,3.0,64.0,3775.0,0.9
51116,2019.0,3.0,64.0,7238.0,8.8
51117,2019.0,3.0,64.0,4103.0,11.1
51118,2019.0,3.0,64.0,4202.885245901639,13.3
51119,2019.0,3.0,64.0,5904.0,8.3
51120,2019.0,3.0,64.0,4631.0,21.7
51121,2019.0,3.0,64.0,4944.0,13.5
51122,2019.0,3.0,64.0,5904.0,8.3
51123,2019.0,3.0,64.0,4631.0,21.7
51124,2019.0,3.0,64.0,5139.0,17.5
51125,2019.0,3.0,64.0,3487.0,32.2
51126,2019.0,3.0,64.0,4219.036569987389,16.9
51127,2019.0,3.0,64.0,5216.0,9.7
51128,2019.0,3.0,64.0,1777.0,26.4
51129,2019.0,3.0,64.0,5246.0,8.2
51130,2019.0,3.0,64.0,5246.0,8.2
51131,2019.0,3.0,64.0,504.3946700507615,22.3
51132,2019.0,3.0,64.0,4041.0,18.2
51133,2019.0,3.0,64.0,6316.0,14.7
51134,2019.0,3.0,64.0,4277.0,14.0
51135,2019.0,3.0,64.0,5135.0,20.8
51136,2019.0,3.0,64.0,5670.0,15.5
51137,2019.0,3.0,64.0,5887.0,17.2
51138,2019.0,3.0,64.0,4705.0,15.5
51139,2019.0,3.0,64.0,6304.862174383797,14.7
51140,2019.0,3.0,64.0,3336.0,16.0
51141,2019.0,3.0,64.0,6147.0,19.9
51142,2019.0,3.0,64.0,4041.0,18.2
51143,2019.0,3.0,64.0,887.0,24.5
51144,2019.0,3.0,64.0,3336.0,16.0
51145,2019.0,3.0,64.0,1630.4803355197928,19.2
51146,2019.0,3.0,64.0,7225.978149100257,11.9
51147,2019.0,3.0,64.0,5798.226175349427,16.9
51148,2019.0,3.0,64.0,5887.0,17.2
51149,2019.0,3.0,64.0,4277.0,14.0
51150,2019.0,3.0,64.0,2889.0,1.7
51151,2019.0,3.0,64.0,2436.1057934508817,18.7
51152,2019.0,3.0,64.0,5558.0,52.4
51153,2019.0,3.0,64.0,3487.0,32.2
51154,2019.0,3.0,64.0,5733.349165596918,12.1
51155,2019.0,3.0,64.0,6439.0,9.2
51156,2019.0,3.0,64.0,5832.0,13.5
51157,2019.0,3.0,64.0,5139.0,17.5
51158,2019.0,3.0,64.0,4202.885245901639,13.3
51159,2019.0,3.0,64.0,5682.0,13.4
51160,2019.0,3.0,64.0,4130.0,16.6
51161,2019.0,3.0,64.0,5593.872313527181,13.5
51162,2019.0,3.0,64.0,5227.0,11.1
51163,2019.0,3.0,64.0,6213.0,16.5
51164,2019.0,3.0,64.0,7238.0,8.8
51165,2019.0,3.0,64.0,7111.29802767442,26.4
51166,2019.0,3.0,64.0,6213.0,16.5
51167,2019.0,3.0,64.0,7427.0,17.6
51168,2019.0,3.0,64.0,2205.0,29.7
51169,2019.0,3.0,64.0,2664.803773584906,15.4
51170,2019.0,3.0,64.0,5832.0,13.5
51171,2019.0,3.0,64.0,5593.872313527181,13.5
51172,2019.0,3.0,64.0,6321.938053097345,8.4
51173,2019.0,3.0,64.0,7143.0,11.2
51174,2019.0,3.0,64.0,6957.517587939698,13.6
51175,2019.0,3.0,64.0,887.0,24.5
51176,2019.0,3.0,64.0,610.0,18.6
51177,2019.0,3.0,64.0,6629.0,25.3
51178,2019.0,3.0,64.0,6629.0,25.3
51179,2019.0,3.0,64.0,5670.0,15.5
51180,2019.0,3.0,64.0,3876.0,18.8
51181,2019.0,3.0,64.0,5190.0,11.6
51182,2019.0,3.0,64.0,3151.954081632654,11.5
51183,2019.0,3.0,64.0,5626.0,14.1
51184,2019.0,3.0,64.0,6784.0,13.5
51185,2019.0,3.0,64.0,5963.0,24.7
51186,2019.0,3.0,64.0,7427.0,17.6
51187,2019.0,3.0,64.0,6059.0,10.9
51188,2019.0,3.0,64.0,4940.0,11.3
51189,2019.0,3.0,64.0,7413.230188679247,14.5
51190,2019.0,3.0,64.0,6970.534005037784,11.7
51191,2019.0,3.0,64.0,7232.675949367088,17.7
51192,2019.0,3.0,64.0,7020.696040868454,8.8
51193,2019.0,3.0,64.0,6752.0,38.1
51194,2019.0,3.0,64.0,5135.0,20.8
51195,2019.0,3.0,64.0,4977.064231738035,11.0
51196,2019.0,3.0,64.0,95.0,34.2
51197,2019.0,3.0,64.0,7413.230188679247,14.5
51198,2019.0,3.0,64.0,6704.0,3.6
51199,2019.0,3.0,64.0,5963.0,24.7
51200,2019.0,3.0,64.0,2539.4763124199744,15.3
51201,2019.0,3.0,64.0,4940.0,11.3
51202,2019.0,3.0,64.0,5935.731786648466,14.5
51203,2019.0,3.0,64.0,7032.0,12.5
51204,2019.0,3.0,64.0,1679.0,15.1
51205,2019.0,3.0,64.0,6304.862174383797,14.7
51206,2019.0,3.0,64.0,1679.0,15.1
51207,2019.0,3.0,64.0,4671.5615015102485,6.0
51208,2019.0,3.0,64.0,6813.402078926418,5.4
51209,2019.0,3.0,64.0,3151.954081632654,11.5
51210,2019.0,3.0,64.0,7143.0,11.2
51211,2019.0,3.0,64.0,5456.727503168568,37.9
51212,2019.0,3.0,64.0,5253.0,11.9
51213,2019.0,3.0,64.0,5253.0,11.9
51214,2019.0,3.0,64.0,7802.0,11.2
51215,2019.0,3.0,64.0,5798.226175349427,16.9
51216,2019.0,3.0,64.0,3144.605128205129,4.9
51217,2019.0,3.0,64.0,1186.0,17.8
51218,2019.0,3.0,64.0,-389.0,10.3
51219,2019.0,3.0,64.0,5676.0,14.6
51220,2019.0,3.0,64.0,6957.517587939698,13.6
51221,2019.0,3.0,64.0,5227.0,11.1
51222,2019.0,3.0,64.0,6147.0,19.9
51223,2019.0,3.0,64.0,5682.0,13.4
51224,2019.0,3.0,64.0,6813.402078926418,5.4
51225,2019.0,3.0,64.0,2578.9083969465646,21.0
51226,2019.0,3.0,64.0,7178.0,19.7
51227,2019.0,3.0,64.0,1189.6924050632913,8.5
51228,2019.0,3.0,64.0,610.0,18.6
51229,2019.0,3.0,64.0,4062.0,10.9
51230,2019.0,3.0,64.0,3761.0,20.5
51231,2019.0,3.0,64.0,5676.0,14.6
51232,2019.0,3.0,64.0,6642.3742357244255,24.7
51233,2019.0,3.0,64.0,31.0,23.3
51234,2019.0,3.0,64.0,4103.0,11.1
51235,2019.0,3.0,64.0,3106.0,20.2
51236,2019.0,3.0,64.0,3775.0,0.9
51237,2019.0,3.0,64.0,1200.0,19.8
51238,2019.0,3.0,64.0,2578.9083969465646,21.0
51239,2019.0,3.0,64.0,2889.0,1.7
51240,2019.0,3.0,64.0,3106.0,20.2
51241,2019.0,3.0,64.0,1189.6924050632913,8.5
51242,2019.0,3.0,64.0,4977.064231738035,11.0
51243,2019.0,3.0,64.0,5682.0,17.2
51244,2019.0,3.0,64.0,1429.0,16.2
51245,2019.0,3.0,64.0,1186.0,17.8
51246,2019.0,3.0,64.0,7111.29802767442,26.4
51247,2019.0,3.0,64.0,6267.712354316596,13.3
51248,2019.0,3.0,64.0,4062.0,10.9
51249,2019.0,3.0,64.0,5216.0,9.7
51250,2019.0,3.0,64.0,7032.0,12.5
51251,2019.0,3.0,64.0,1512.0,10.3
51252,2019.0,3.0,64.0,2655.9911949685534,27.6
51253,2019.0,3.0,64.0,5456.727503168568,37.9
51254,2019.0,3.0,64.0,6067.770491803279,27.1
51255,2019.0,3.0,64.0,7225.978149100257,11.9
51256,2019.0,3.0,64.0,5505.0,17.8
51257,2019.0,3.0,64.0,3876.0,18.8
51258,2019.0,3.0,64.0,6704.0,3.6
51259,2019.0,3.0,64.0,6784.0,13.5
51260,2019.0,3.0,64.0,5072.0,7.8
51261,2019.0,3.0,64.0,4705.0,15.5
51262,2019.0,3.0,64.0,1512.0,10.3
51263,2019.0,3.0,64.0,5682.0,17.2
51264,2019.0,3.0,64.0,6856.0,34.0
51265,2019.0,3.0,64.0,7020.696040868454,8.8
51266,2019.0,3.0,64.0,6067.770491803279,27.1
51267,2019.0,3.0,64.0,504.3946700507615,22.3
51268,2019.0,3.0,64.0,6439.0,9.2
51269,2019.0,3.0,64.0,2655.9911949685534,27.6
51270,2019.0,3.0,64.0,6552.0,8.5
51271,2019.0,3.0,64.0,4439.0,11.8
51272,2019.0,3.0,64.0,6354.640506789791,35.6
51273,2019.0,3.0,64.0,7178.0,19.7
